Date,Open,High,Low,Close,Volume
2019-02-22 00:00:00-05:00,1324.199951171875,1331.300048828125,1321,1329.199951171875,718
2019-02-25 00:00:00-05:00,1329.199951171875,1331.5999755859375,1325.5999755859375,1325.9000244140625,185
2019-02-26 00:00:00-05:00,1323.300048828125,1325.5,1323.300048828125,1325.0999755859375,939
2019-02-27 00:00:00-05:00,1327.699951171875,1327.9000244140625,1316.5,1317.699951171875,604
2019-02-28 00:00:00-05:00,1321.0999755859375,1323.699951171875,1311.5,1312.800048828125,141
2019-03-01 00:00:00-05:00,1312.199951171875,1312.199951171875,1288.9000244140625,1296.4000244140625,110
2019-03-04 00:00:00-05:00,1285.5,1287,1281.9000244140625,1284.800048828125,28
2019-03-05 00:00:00-05:00,1287,1287,1282,1282,114
2019-03-06 00:00:00-05:00,1287.0999755859375,1287.0999755859375,1282.5999755859375,1284.9000244140625,14
2019-03-07 00:00:00-05:00,1281,1284.5999755859375,1281,1283.800048828125,11
2019-03-08 00:00:00-05:00,1292.0999755859375,1297.4000244140625,1291.5999755859375,1297,10
2019-03-11 00:00:00-04:00,1291,1291,1288.800048828125,1288.800048828125,9
2019-03-12 00:00:00-04:00,1294.699951171875,1296.300048828125,1294.699951171875,1296.300048828125,1
2019-03-13 00:00:00-04:00,1307.5,1307.5,1307.5,1307.5,0
2019-03-14 00:00:00-04:00,1293.4000244140625,1293.4000244140625,1293.4000244140625,1293.4000244140625,1
2019-03-15 00:00:00-04:00,1300.9000244140625,1304.699951171875,1300.5,1301.800048828125,26
2019-03-18 00:00:00-04:00,1297.300048828125,1302.199951171875,1297.300048828125,1300.300048828125,8
2019-03-19 00:00:00-04:00,1306.9000244140625,1306.9000244140625,1304.800048828125,1305,20
2019-03-20 00:00:00-04:00,1300.699951171875,1300.699951171875,1300.5,1300.5,2
2019-03-21 00:00:00-04:00,1306.0999755859375,1306.0999755859375,1306.0999755859375,1306.0999755859375,0
2019-03-22 00:00:00-04:00,1311.5999755859375,1311.5999755859375,1311.5999755859375,1311.5999755859375,0
2019-03-25 00:00:00-04:00,1320.699951171875,1322.9000244140625,1320.699951171875,1321.9000244140625,19
2019-03-26 00:00:00-04:00,1315.5999755859375,1315.5999755859375,1314.300048828125,1314.300048828125,1
2019-03-27 00:00:00-04:00,1309.9000244140625,1309.9000244140625,1309.9000244140625,1309.9000244140625,206263
2019-03-28 00:00:00-04:00,1308.4000244140625,1311.0999755859375,1287.699951171875,1289.800048828125,87798
2019-03-29 00:00:00-04:00,1289.5999755859375,1298.5,1286.0999755859375,1293,1265
2019-04-01 00:00:00-04:00,1291.800048828125,1295.9000244140625,1285.699951171875,1288.4000244140625,675
2019-04-02 00:00:00-04:00,1286.300048828125,1290.9000244140625,1284.5,1290,525
2019-04-03 00:00:00-04:00,1291.4000244140625,1293.0999755859375,1287.5,1289.9000244140625,172
2019-04-04 00:00:00-04:00,1290.5999755859375,1292.5999755859375,1279.5,1289,269
2019-04-05 00:00:00-04:00,1292,1292,1283.5999755859375,1290.4000244140625,181
2019-04-08 00:00:00-04:00,1292.199951171875,1302.0999755859375,1291.800048828125,1297.0999755859375,63
2019-04-09 00:00:00-04:00,1298.5,1304.9000244140625,1298.5,1303.5,30
2019-04-10 00:00:00-04:00,1304,1309.0999755859375,1301.5,1309.0999755859375,66
2019-04-11 00:00:00-04:00,1307,1307.0999755859375,1288.5999755859375,1288.5999755859375,420
2019-04-12 00:00:00-04:00,1293.4000244140625,1293.4000244140625,1289.199951171875,1290.5999755859375,607
2019-04-15 00:00:00-04:00,1284.800048828125,1287.300048828125,1282.300048828125,1286.800048828125,523
2019-04-16 00:00:00-04:00,1285.199951171875,1285.199951171875,1272.199951171875,1272.5999755859375,643
2019-04-17 00:00:00-04:00,1273.5,1273.5,1271.5999755859375,1272.199951171875,308
2019-04-18 00:00:00-04:00,1270.800048828125,1273.5999755859375,1270.0999755859375,1271.9000244140625,27
2019-04-22 00:00:00-04:00,1273.5,1273.5,1273.5,1273.5,147
2019-04-23 00:00:00-04:00,1266.4000244140625,1269.800048828125,1266,1269.300048828125,206
2019-04-24 00:00:00-04:00,1268.4000244140625,1275.5,1267.800048828125,1275.5,518
2019-04-25 00:00:00-04:00,1280.5999755859375,1280.800048828125,1275.800048828125,1275.800048828125,95
2019-04-26 00:00:00-04:00,1284.9000244140625,1284.9000244140625,1284.9000244140625,1284.9000244140625,804
2019-04-29 00:00:00-04:00,1284.800048828125,1284.9000244140625,1277.0999755859375,1278.5999755859375,568
2019-04-30 00:00:00-04:00,1281.699951171875,1283.300048828125,1280.800048828125,1282.800048828125,114
2019-05-01 00:00:00-04:00,1278.699951171875,1283.300048828125,1278.699951171875,1281.4000244140625,70
2019-05-02 00:00:00-04:00,1269.199951171875,1270.800048828125,1266.5999755859375,1269.699951171875,63
2019-05-03 00:00:00-04:00,1270.0999755859375,1279.199951171875,1270.0999755859375,1279.199951171875,15
2019-05-06 00:00:00-04:00,1282.199951171875,1282.199951171875,1280.300048828125,1281.699951171875,12
2019-05-07 00:00:00-04:00,1280.5,1283.5,1280.5,1283.5,8
2019-05-08 00:00:00-04:00,1279.4000244140625,1279.4000244140625,1279.4000244140625,1279.4000244140625,5
2019-05-09 00:00:00-04:00,1278.9000244140625,1285,1278.800048828125,1283.5,38
2019-05-10 00:00:00-04:00,1285.4000244140625,1286.5,1283.300048828125,1285.699951171875,6
2019-05-13 00:00:00-04:00,1286.699951171875,1300.0999755859375,1281.800048828125,1300.0999755859375,56
2019-05-14 00:00:00-04:00,1297.800048828125,1297.800048828125,1294.699951171875,1294.699951171875,6
2019-05-15 00:00:00-04:00,1296.9000244140625,1296.9000244140625,1296,1296.300048828125,55
2019-05-16 00:00:00-04:00,1285.199951171875,1285.4000244140625,1285,1285,3
2019-05-17 00:00:00-04:00,1280,1280,1274.5,1274.5,1
2019-05-20 00:00:00-04:00,1276.0999755859375,1276.0999755859375,1276.0999755859375,1276.0999755859375,20
2019-05-21 00:00:00-04:00,1272,1272,1272,1272,0
2019-05-22 00:00:00-04:00,1273.5999755859375,1273.5999755859375,1273.5999755859375,1273.5999755859375,0
2019-05-23 00:00:00-04:00,1284.800048828125,1284.800048828125,1284.800048828125,1284.800048828125,0
2019-05-24 00:00:00-04:00,1283,1283,1283,1283,9
2019-05-28 00:00:00-04:00,1276.5,1276.5,1276.5,1276.5,0
2019-05-29 00:00:00-04:00,1280.5999755859375,1280.5999755859375,1280.5999755859375,1280.5999755859375,189694
2019-05-30 00:00:00-04:00,1279.4000244140625,1288.300048828125,1273.9000244140625,1287.0999755859375,55573
2019-05-31 00:00:00-04:00,1287.699951171875,1306.4000244140625,1287.5,1305.800048828125,2814
2019-06-03 00:00:00-04:00,1307,1327.800048828125,1307,1322.699951171875,812
2019-06-04 00:00:00-04:00,1324.300048828125,1328.5999755859375,1320.800048828125,1323.4000244140625,302
2019-06-05 00:00:00-04:00,1328.9000244140625,1343.300048828125,1326.300048828125,1328.300048828125,622
2019-06-06 00:00:00-04:00,1330.800048828125,1338.699951171875,1326.199951171875,1337.5999755859375,161
2019-06-07 00:00:00-04:00,1333.0999755859375,1347.699951171875,1329.800048828125,1341.199951171875,240
2019-06-10 00:00:00-04:00,1335.800048828125,1336.5,1324.0999755859375,1324.699951171875,268
2019-06-11 00:00:00-04:00,1328.4000244140625,1328.4000244140625,1319.0999755859375,1326.4000244140625,201
2019-06-12 00:00:00-04:00,1326.9000244140625,1334.5,1326.9000244140625,1331.9000244140625,139
2019-06-13 00:00:00-04:00,1331.5999755859375,1341.0999755859375,1331.5999755859375,1339.199951171875,157
2019-06-14 00:00:00-04:00,1345.4000244140625,1355.4000244140625,1339.300048828125,1340.0999755859375,914
2019-06-17 00:00:00-04:00,1339,1340.300048828125,1335,1338.699951171875,76
2019-06-18 00:00:00-04:00,1349.300048828125,1349.300048828125,1341.5999755859375,1346.5999755859375,29
2019-06-19 00:00:00-04:00,1344,1344.5999755859375,1344,1344.5999755859375,129
2019-06-20 00:00:00-04:00,1381.5,1392.9000244140625,1379.5,1392.9000244140625,76
2019-06-21 00:00:00-04:00,1406,1406,1390.300048828125,1396.199951171875,35
2019-06-24 00:00:00-04:00,1406,1420.5999755859375,1402.0999755859375,1414.300048828125,125
2019-06-25 00:00:00-04:00,1418.0999755859375,1433.300048828125,1414.9000244140625,1414.9000244140625,105
2019-06-26 00:00:00-04:00,1407.199951171875,1413.300048828125,1405.800048828125,1411.5999755859375,1333
2019-06-27 00:00:00-04:00,1407,1410.800048828125,1399.800048828125,1408.4000244140625,437
2019-06-28 00:00:00-04:00,1408.300048828125,1422,1408.300048828125,1409.699951171875,356
2019-07-01 00:00:00-04:00,1386.5999755859375,1395.800048828125,1382.800048828125,1385.5999755859375,214
2019-07-02 00:00:00-04:00,1391.0999755859375,1418.4000244140625,1390.800048828125,1404.5999755859375,38
2019-07-03 00:00:00-04:00,1431,1434,1413.0999755859375,1417.699951171875,46
2019-07-05 00:00:00-04:00,1418.300048828125,1418.300048828125,1390.199951171875,1396.699951171875,20
2019-07-08 00:00:00-04:00,1395.9000244140625,1397,1393.5999755859375,1397,14
2019-07-09 00:00:00-04:00,1394.5,1397.5,1386.199951171875,1397.5,53
2019-07-10 00:00:00-04:00,1409.9000244140625,1410.0999755859375,1409.9000244140625,1410.0999755859375,50
2019-07-11 00:00:00-04:00,1424,1424,1404.300048828125,1404.300048828125,6
2019-07-12 00:00:00-04:00,1405.5999755859375,1410.0999755859375,1405.5999755859375,1409.9000244140625,8
2019-07-15 00:00:00-04:00,1414.4000244140625,1415,1411.4000244140625,1411.4000244140625,25
2019-07-16 00:00:00-04:00,1413.5999755859375,1413.699951171875,1405,1409.199951171875,13
2019-07-17 00:00:00-04:00,1404.5999755859375,1421.300048828125,1404.5999755859375,1421.300048828125,6
2019-07-18 00:00:00-04:00,1422.300048828125,1444.199951171875,1419.5,1426.0999755859375,66
2019-07-19 00:00:00-04:00,1440.5,1442,1425.0999755859375,1425.0999755859375,22
2019-07-22 00:00:00-04:00,1425.300048828125,1425.300048828125,1424,1425.300048828125,1
2019-07-23 00:00:00-04:00,1418.5999755859375,1421.300048828125,1416.300048828125,1420.0999755859375,5
2019-07-24 00:00:00-04:00,1422.800048828125,1422.800048828125,1422.800048828125,1422.800048828125,20
2019-07-25 00:00:00-04:00,1413.9000244140625,1413.9000244140625,1413.9000244140625,1413.9000244140625,4
2019-07-26 00:00:00-04:00,1422.800048828125,1423,1418.5,1418.5,5
2019-07-29 00:00:00-04:00,1419.5999755859375,1419.5999755859375,1419.5999755859375,1419.5999755859375,224267
2019-07-30 00:00:00-04:00,1426.300048828125,1433.9000244140625,1422.0999755859375,1429.699951171875,73874
2019-07-31 00:00:00-04:00,1431.300048828125,1435.800048828125,1411.199951171875,1426.0999755859375,3294
2019-08-01 00:00:00-04:00,1411.300048828125,1445.199951171875,1400.9000244140625,1420.9000244140625,2431
2019-08-02 00:00:00-04:00,1448,1448,1432.300048828125,1445.5999755859375,1873
2019-08-05 00:00:00-04:00,1440.4000244140625,1469.699951171875,1440.4000244140625,1464.5999755859375,1008
2019-08-06 00:00:00-04:00,1469.699951171875,1475,1457.699951171875,1472.4000244140625,460
2019-08-07 00:00:00-04:00,1473.5,1509.9000244140625,1473.199951171875,1507.300048828125,824
2019-08-08 00:00:00-04:00,1498.4000244140625,1508.5,1492,1497.699951171875,367
2019-08-09 00:00:00-04:00,1506.199951171875,1507.5,1495.5999755859375,1496.5999755859375,74
2019-08-12 00:00:00-04:00,1496,1514.9000244140625,1488.0999755859375,1505.300048828125,257
2019-08-13 00:00:00-04:00,1510.4000244140625,1531.4000244140625,1483.699951171875,1502.199951171875,672
2019-08-14 00:00:00-04:00,1500,1520.5,1497,1515.9000244140625,328
2019-08-15 00:00:00-04:00,1519.800048828125,1522.699951171875,1510.5999755859375,1519.5999755859375,87
2019-08-16 00:00:00-04:00,1524.5999755859375,1524.5999755859375,1504.699951171875,1512.5,1815
2019-08-19 00:00:00-04:00,1507.199951171875,1507.5999755859375,1492.9000244140625,1500.4000244140625,205
2019-08-20 00:00:00-04:00,1497.5,1506.0999755859375,1497.5,1504.5999755859375,486
2019-08-21 00:00:00-04:00,1504.9000244140625,1505,1498.800048828125,1504.5999755859375,350
2019-08-22 00:00:00-04:00,1495.0999755859375,1497.300048828125,1493.800048828125,1497.300048828125,686
2019-08-23 00:00:00-04:00,1493.5,1527.5999755859375,1493.5,1526.5999755859375,983
2019-08-26 00:00:00-04:00,1543.199951171875,1543.300048828125,1524.300048828125,1526.300048828125,334
2019-08-27 00:00:00-04:00,1530.5,1542.0999755859375,1528.5,1541,166
2019-08-28 00:00:00-04:00,1538.0999755859375,1538.0999755859375,1537.800048828125,1537.800048828125,2756
2019-08-29 00:00:00-04:00,1537.5,1549.300048828125,1519.5999755859375,1526.5,704
2019-08-30 00:00:00-04:00,1524.5999755859375,1530.4000244140625,1516.699951171875,1519.0999755859375,276
2019-09-03 00:00:00-04:00,1522.9000244140625,1547.300048828125,1521,1545.9000244140625,139
2019-09-04 00:00:00-04:00,1549,1553.199951171875,1534.800048828125,1550.300048828125,46
2019-09-05 00:00:00-04:00,1551,1551.0999755859375,1511.0999755859375,1515.4000244140625,125
2019-09-06 00:00:00-04:00,1517.300048828125,1526,1504.5,1506.199951171875,54
2019-09-09 00:00:00-04:00,1509,1513,1498,1502.199951171875,69
2019-09-10 00:00:00-04:00,1498.5,1498.5,1486.9000244140625,1490.300048828125,23
2019-09-11 00:00:00-04:00,1491.699951171875,1496.5999755859375,1490.199951171875,1494.4000244140625,8
2019-09-12 00:00:00-04:00,1499.5,1515.4000244140625,1498.699951171875,1498.699951171875,27
2019-09-13 00:00:00-04:00,1490.9000244140625,1490.9000244140625,1486.9000244140625,1490.9000244140625,1
2019-09-16 00:00:00-04:00,1506.5999755859375,1506.800048828125,1496.9000244140625,1503.0999755859375,21
2019-09-17 00:00:00-04:00,1497.9000244140625,1505.0999755859375,1497.9000244140625,1505.0999755859375,3
2019-09-18 00:00:00-04:00,1508.9000244140625,1509.4000244140625,1489.300048828125,1507.5,8
2019-09-19 00:00:00-04:00,1496.0999755859375,1502.4000244140625,1496.0999755859375,1498.4000244140625,10
2019-09-20 00:00:00-04:00,1503,1507.300048828125,1503,1507.300048828125,2
2019-09-23 00:00:00-04:00,1515.5,1523.699951171875,1515.5,1523.699951171875,5
2019-09-24 00:00:00-04:00,1515.0999755859375,1533,1515.0999755859375,1532.0999755859375,25
2019-09-25 00:00:00-04:00,1527.5999755859375,1527.9000244140625,1504.5999755859375,1504.5999755859375,25
2019-09-26 00:00:00-04:00,1507.5,1507.5,1507.5,1507.5,8178
2019-09-27 00:00:00-04:00,1504.199951171875,1506.0999755859375,1485.5999755859375,1499.0999755859375,7827
2019-09-30 00:00:00-04:00,1495.9000244140625,1495.9000244140625,1463.5,1465.699951171875,1078
2019-10-01 00:00:00-04:00,1468.699951171875,1485.5,1458.300048828125,1482,219
2019-10-02 00:00:00-04:00,1476.5999755859375,1503.699951171875,1474.0999755859375,1501,205
2019-10-03 00:00:00-04:00,1497.4000244140625,1518.199951171875,1496.5999755859375,1507.0999755859375,1213
2019-10-04 00:00:00-04:00,1505.5999755859375,1508.699951171875,1497.0999755859375,1506.199951171875,233
2019-10-07 00:00:00-04:00,1504.800048828125,1505.800048828125,1489.0999755859375,1497.699951171875,121
2019-10-08 00:00:00-04:00,1489.4000244140625,1506.300048828125,1489.300048828125,1497.199951171875,46
2019-10-09 00:00:00-04:00,1507.699951171875,1507.699951171875,1498.4000244140625,1506.0999755859375,120
2019-10-10 00:00:00-04:00,1511.199951171875,1511.199951171875,1490.5999755859375,1494.800048828125,78
2019-10-11 00:00:00-04:00,1491.9000244140625,1494.9000244140625,1476.9000244140625,1482.699951171875,57
2019-10-14 00:00:00-04:00,1484.4000244140625,1493.5,1481.300048828125,1491.699951171875,400
2019-10-15 00:00:00-04:00,1488.9000244140625,1495.4000244140625,1476.5999755859375,1477.5999755859375,367
2019-10-16 00:00:00-04:00,1482,1488,1480,1488,383
2019-10-17 00:00:00-04:00,1486.199951171875,1493.199951171875,1485.800048828125,1492.300048828125,271
2019-10-18 00:00:00-04:00,1487.300048828125,1489.0999755859375,1486.5999755859375,1488.199951171875,82
2019-10-21 00:00:00-04:00,1489.9000244140625,1489.9000244140625,1481.5,1482.4000244140625,72
2019-10-22 00:00:00-04:00,1483.4000244140625,1483.5,1481.699951171875,1481.699951171875,99
2019-10-23 00:00:00-04:00,1486.4000244140625,1490.300048828125,1486.4000244140625,1489.9000244140625,67
2019-10-24 00:00:00-04:00,1490.5,1501.199951171875,1485.9000244140625,1498.9000244140625,115
2019-10-25 00:00:00-04:00,1501.4000244140625,1514.300048828125,1499,1499.5,93
2019-10-28 00:00:00-04:00,1504.0999755859375,1504.0999755859375,1490,1490,37
2019-10-29 00:00:00-04:00,1485.9000244140625,1487,1485.9000244140625,1487,425
2019-10-30 00:00:00-04:00,1487.199951171875,1495.4000244140625,1481,1493.199951171875,320
2019-10-31 00:00:00-04:00,1496.0999755859375,1513.0999755859375,1496.0999755859375,1511.4000244140625,210
2019-11-01 00:00:00-04:00,1511,1511.5999755859375,1503,1508,235
2019-11-04 00:00:00-05:00,1511.5999755859375,1511.5999755859375,1508,1508,101
2019-11-05 00:00:00-05:00,1507.0999755859375,1507.0999755859375,1480.800048828125,1480.800048828125,31
2019-11-06 00:00:00-05:00,1483.199951171875,1491,1483.199951171875,1490.199951171875,567
2019-11-07 00:00:00-05:00,1489.0999755859375,1489.0999755859375,1464.199951171875,1464.199951171875,581
2019-11-08 00:00:00-05:00,1469.0999755859375,1469.0999755859375,1461.300048828125,1461.300048828125,21
2019-11-11 00:00:00-05:00,1461,1461,1449.300048828125,1455.5,22
2019-11-12 00:00:00-05:00,1454.9000244140625,1454.9000244140625,1447.0999755859375,1452.0999755859375,6
2019-11-13 00:00:00-05:00,1456.800048828125,1463.300048828125,1456.800048828125,1461.699951171875,56
2019-11-14 00:00:00-05:00,1463.800048828125,1471.800048828125,1463.699951171875,1471.800048828125,83
2019-11-15 00:00:00-05:00,1469.0999755859375,1469.0999755859375,1467.300048828125,1467.300048828125,13
2019-11-18 00:00:00-05:00,1472,1472,1469.699951171875,1470.9000244140625,141
2019-11-19 00:00:00-05:00,1467.699951171875,1474.300048828125,1467.699951171875,1473.300048828125,18
2019-11-20 00:00:00-05:00,1472.5999755859375,1474.5,1467.300048828125,1473.300048828125,31
2019-11-21 00:00:00-05:00,1463.0999755859375,1463.0999755859375,1463.0999755859375,1463.0999755859375,16
2019-11-22 00:00:00-05:00,1468.5999755859375,1468.5999755859375,1463.0999755859375,1463.0999755859375,19
2019-11-25 00:00:00-05:00,1457.0999755859375,1457.0999755859375,1455.5,1456.5999755859375,14
2019-11-26 00:00:00-05:00,1459.800048828125,1459.800048828125,1459.800048828125,1459.800048828125,346362
2019-11-27 00:00:00-05:00,1461.0999755859375,1461.9000244140625,1452,1453.4000244140625,88364
2019-11-29 00:00:00-05:00,1453.5999755859375,1465.5999755859375,1452.0999755859375,1465.5999755859375,7020
2019-12-02 00:00:00-05:00,1462.800048828125,1464.4000244140625,1453.300048828125,1462.300048828125,2172
2019-12-03 00:00:00-05:00,1461.5999755859375,1480.4000244140625,1459.5,1478.199951171875,1460
2019-12-04 00:00:00-05:00,1477.5,1483.4000244140625,1471.199951171875,1474,613
2019-12-05 00:00:00-05:00,1474.699951171875,1478,1472.300048828125,1476.9000244140625,907
2019-12-06 00:00:00-05:00,1475,1476,1458.199951171875,1459.0999755859375,899
2019-12-09 00:00:00-05:00,1458.800048828125,1464.199951171875,1458.5999755859375,1459.300048828125,1461
2019-12-10 00:00:00-05:00,1460.699951171875,1467.199951171875,1460.699951171875,1462.5999755859375,367
